timestamp,FCE3_VIB,CC1_VIB,IS2_VIB,PKG4_VIB
2026-05-17 14:00,1.52,1.26,1.41,1.57
2026-05-17 15:00,1.36,1.43,1.55,1.52
2026-05-17 16:00,1.45,1.37,1.43,1.49
2026-05-17 17:00,1.24,1.24,1.33,1.45
2026-05-17 18:00,1.29,1.17,1.26,1.35
2026-05-17 19:00,1.08,1.35,1.33,1.26
2026-05-17 20:00,1.14,1.33,1.44,1.33
2026-05-17 21:00,1.31,1.16,1.19,1.18
2026-05-17 22:00,1.05,1.19,1.39,1.20
2026-05-17 23:00,1.20,1.28,1.23,1.20
2026-05-18 00:00,1.07,1.21,1.24,1.25
2026-05-18 01:00,1.18,1.14,1.15,1.06
2026-05-18 02:00,1.18,1.19,1.22,1.36
2026-05-18 03:00,1.14,1.14,1.17,1.32
2026-05-18 04:00,1.22,1.13,1.15,1.33
2026-05-18 05:00,1.32,1.18,1.18,1.28
2026-05-18 06:00,1.20,1.25,1.10,1.58
2026-05-18 07:00,1.25,1.37,1.24,1.43
2026-05-18 08:00,1.44,1.36,1.55,1.56
2026-05-18 09:00,1.25,1.46,1.58,1.57
2026-05-18 10:00,1.33,1.46,1.49,1.46
2026-05-18 11:00,1.15,1.44,1.46,1.65
2026-05-18 12:00,1.35,1.34,1.40,1.61
2026-05-18 13:00,1.46,1.40,1.48,1.58
2026-05-18 14:00,1.19,1.43,1.69,1.63
2026-05-18 15:00,1.35,1.29,1.49,1.52
2026-05-18 16:00,1.20,1.33,1.30,1.49
2026-05-18 17:00,1.26,1.36,1.35,1.40
2026-05-18 18:00,0.99,1.12,1.26,1.27
2026-05-18 19:00,1.22,1.22,1.24,1.26
2026-05-18 20:00,1.14,1.27,1.14,1.39
2026-05-18 21:00,1.09,1.22,1.31,1.28
2026-05-18 22:00,1.22,1.14,1.15,1.14
2026-05-18 23:00,1.21,1.24,1.37,1.24
2026-05-19 00:00,1.28,1.20,1.33,1.34
2026-05-19 01:00,1.20,1.22,1.20,1.14
2026-05-19 02:00,1.10,1.16,1.07,1.26
2026-05-19 03:00,1.20,1.04,1.12,1.36
2026-05-19 04:00,0.90,1.25,1.35,1.21
2026-05-19 05:00,1.11,1.39,1.35,1.21
2026-05-19 06:00,1.22,1.19,1.14,1.38
2026-05-19 07:00,1.25,1.11,1.27,1.38
2026-05-19 08:00,1.49,1.30,1.30,1.63
2026-05-19 09:00,1.50,1.26,1.50,1.74
2026-05-19 10:00,1.31,1.37,1.51,1.70
2026-05-19 11:00,1.54,1.63,1.56,1.70
2026-05-19 12:00,1.53,1.35,1.64,1.78
2026-05-19 13:00,1.47,1.52,1.61,1.65
2026-05-19 14:00,1.39,1.33,1.45,1.53
2026-05-19 15:00,1.46,1.42,1.36,1.55
2026-05-19 16:00,1.15,1.33,1.43,1.41
2026-05-19 17:00,1.07,1.35,1.32,1.31
2026-05-19 18:00,1.20,1.24,1.32,1.48
2026-05-19 19:00,1.40,1.04,1.13,1.40
2026-05-19 20:00,1.17,1.26,1.25,1.15
2026-05-19 21:00,1.15,1.06,1.22,1.22
2026-05-19 22:00,1.10,1.01,1.27,1.35
2026-05-19 23:00,1.11,1.16,1.08,1.31
2026-05-20 00:00,1.09,1.22,1.47,1.20
2026-05-20 01:00,1.11,1.18,1.08,1.34
2026-05-20 02:00,1.08,1.26,1.15,1.27
2026-05-20 03:00,1.38,1.22,1.26,1.33
2026-05-20 04:00,1.17,1.20,1.41,1.20
2026-05-20 05:00,1.28,1.21,1.23,1.44
2026-05-20 06:00,1.15,1.35,1.32,1.13
2026-05-20 07:00,1.28,1.37,1.34,1.29
2026-05-20 08:00,1.36,1.47,1.46,1.38
2026-05-20 09:00,1.31,1.41,1.58,1.43
2026-05-20 10:00,1.39,1.32,1.61,1.68
2026-05-20 11:00,1.41,1.56,1.52,1.55
2026-05-20 12:00,1.52,1.39,1.63,1.59
2026-05-20 13:00,1.49,1.54,1.55,1.78
2026-05-20 14:00,1.39,1.40,1.52,1.51
2026-05-20 15:00,1.39,1.45,1.49,1.37
2026-05-20 16:00,1.33,1.39,1.54,1.33
2026-05-20 17:00,1.25,1.33,1.34,1.42
2026-05-20 18:00,1.24,1.23,1.34,1.31
2026-05-20 19:00,1.12,1.11,1.05,1.33
2026-05-20 20:00,1.07,1.23,1.17,1.46
2026-05-20 21:00,1.25,1.24,1.11,1.34
2026-05-20 22:00,1.23,1.03,1.25,1.19
2026-05-20 23:00,0.94,1.16,1.09,1.27
2026-05-21 00:00,1.12,1.10,1.12,1.15
2026-05-21 01:00,1.10,1.08,1.29,1.56
2026-05-21 02:00,1.23,1.18,1.39,1.13
2026-05-21 03:00,1.14,1.18,1.16,1.22
2026-05-21 04:00,1.22,1.20,1.21,1.07
2026-05-21 05:00,1.25,1.28,1.26,1.29
2026-05-21 06:00,1.10,1.02,1.14,1.34
2026-05-21 07:00,1.43,1.23,1.44,1.47
2026-05-21 08:00,1.27,1.33,1.29,1.48
2026-05-21 09:00,1.40,1.42,1.36,1.37
2026-05-21 10:00,1.33,1.45,1.62,1.46
2026-05-21 11:00,1.50,1.41,1.69,1.43
2026-05-21 12:00,1.41,1.59,1.58,1.50
2026-05-21 13:00,1.45,1.57,1.60,1.67
2026-05-21 14:00,1.28,1.34,1.56,1.71
2026-05-21 15:00,1.28,1.28,1.32,1.66
2026-05-21 16:00,1.23,1.27,1.44,1.43
2026-05-21 17:00,1.22,1.23,1.50,1.33
2026-05-21 18:00,1.14,1.13,1.33,1.25
2026-05-21 19:00,1.28,1.04,1.29,1.06
2026-05-21 20:00,1.25,1.02,1.25,1.31
2026-05-21 21:00,1.18,1.13,1.25,1.26
2026-05-21 22:00,1.07,1.26,1.23,1.50
2026-05-21 23:00,1.08,1.20,1.15,1.22
2026-05-22 00:00,1.25,1.19,1.29,1.27
2026-05-22 01:00,1.12,1.25,1.23,1.26
2026-05-22 02:00,0.99,1.16,1.09,1.35
2026-05-22 03:00,1.09,1.11,1.32,1.12
2026-05-22 04:00,1.15,1.12,1.13,1.21
2026-05-22 05:00,1.26,1.19,1.19,1.26
2026-05-22 06:00,1.12,1.08,1.24,1.41
2026-05-22 07:00,1.34,1.27,1.28,1.31
2026-05-22 08:00,1.25,1.29,1.37,1.32
2026-05-22 09:00,1.35,1.55,1.38,1.54
2026-05-22 10:00,1.27,1.31,1.41,1.34
2026-05-22 11:00,1.49,1.38,1.50,1.48
2026-05-22 12:00,1.58,1.60,1.66,1.72
2026-05-22 13:00,1.42,1.57,1.39,1.55
2026-05-22 14:00,1.29,1.44,1.61,1.57
2026-05-22 15:00,1.24,1.30,1.37,1.70
2026-05-22 16:00,1.35,1.44,1.41,1.55
2026-05-22 17:00,1.35,1.28,1.55,1.49
2026-05-22 18:00,1.18,1.21,1.23,1.36
2026-05-22 19:00,1.35,1.16,1.26,1.36
2026-05-22 20:00,1.36,1.12,1.46,1.33
2026-05-22 21:00,1.16,1.06,1.25,1.25
2026-05-22 22:00,1.13,1.24,1.17,1.39
2026-05-22 23:00,1.15,1.21,1.15,1.21
2026-05-23 00:00,1.21,1.21,1.17,1.18
2026-05-23 01:00,0.97,1.36,1.28,1.23
2026-05-23 02:00,1.13,1.12,1.32,1.29
2026-05-23 03:00,1.11,1.25,1.07,1.19
2026-05-23 04:00,1.08,1.13,1.00,1.27
2026-05-23 05:00,1.05,1.20,1.40,1.29
2026-05-23 06:00,1.06,1.28,1.13,1.47
2026-05-23 07:00,1.27,1.26,1.17,1.18
2026-05-23 08:00,1.27,1.30,1.41,1.36
2026-05-23 09:00,1.27,1.50,1.49,1.44
2026-05-23 10:00,1.44,1.52,1.53,1.67
2026-05-23 11:00,1.41,1.51,1.66,1.63
2026-05-23 12:00,1.36,1.55,1.71,1.55
2026-05-23 13:00,1.43,1.50,1.65,1.64
2026-05-23 14:00,1.32,1.31,1.63,1.72
2026-05-23 15:00,1.47,1.52,1.37,1.41
2026-05-23 16:00,1.16,1.32,1.35,1.43
2026-05-23 17:00,1.03,1.29,1.02,1.40
2026-05-23 18:00,1.14,1.35,1.24,1.25
2026-05-23 19:00,1.09,1.26,1.28,1.20
2026-05-23 20:00,1.08,1.19,1.15,1.32
2026-05-23 21:00,1.09,1.21,1.37,1.44
2026-05-23 22:00,1.26,1.43,1.42,1.33
2026-05-23 23:00,0.88,1.19,1.14,1.23
2026-05-24 00:00,1.28,1.11,1.27,1.30
2026-05-24 01:00,1.21,1.10,1.14,1.18
2026-05-24 02:00,1.11,1.36,1.21,1.42
2026-05-24 03:00,1.09,1.14,1.16,1.37
2026-05-24 04:00,1.23,1.28,1.19,1.27
2026-05-24 05:00,1.11,1.25,1.21,1.12
2026-05-24 06:00,1.31,1.07,1.13,1.10
2026-05-24 07:00,1.35,1.35,1.35,1.48
2026-05-24 08:00,1.30,1.40,1.25,1.36
2026-05-24 09:00,1.45,1.48,1.32,1.53
2026-05-24 10:00,1.49,1.46,1.56,1.47
2026-05-24 11:00,1.48,1.42,1.15,1.43
2026-05-24 12:00,1.51,1.56,1.58,1.61
2026-05-24 13:00,1.47,1.42,1.57,1.59
2026-05-24 14:00,1.59,1.47,1.58,1.51
2026-05-24 15:00,1.38,1.38,1.61,1.55
2026-05-24 16:00,1.51,1.43,1.41,1.32
2026-05-24 17:00,1.29,1.15,1.18,1.25
2026-05-24 18:00,1.11,1.01,1.36,1.34
2026-05-24 19:00,1.17,1.23,1.11,1.32
2026-05-24 20:00,0.99,1.13,1.28,1.35
2026-05-24 21:00,1.07,1.19,1.18,1.44
2026-05-24 22:00,1.06,1.27,1.17,1.43
2026-05-24 23:00,1.34,1.24,1.22,1.22
2026-05-25 00:00,1.20,1.34,1.25,1.27
2026-05-25 01:00,1.26,1.39,1.44,1.20
2026-05-25 02:00,1.30,1.11,1.06,1.42
2026-05-25 03:00,0.98,1.25,1.43,1.45
2026-05-25 04:00,1.31,1.19,1.37,1.33
2026-05-25 05:00,0.98,1.06,1.25,1.03
2026-05-25 06:00,1.17,1.28,1.18,1.24
2026-05-25 07:00,1.02,1.13,1.29,1.49
2026-05-25 08:00,1.28,1.23,1.57,1.61
2026-05-25 09:00,1.38,1.30,1.40,1.43
2026-05-25 10:00,1.40,1.54,1.52,1.69
2026-05-25 11:00,1.41,1.48,1.49,1.59
2026-05-25 12:00,1.47,1.43,1.64,1.69
2026-05-25 13:00,1.35,1.41,1.52,1.45
2026-05-25 14:00,1.46,1.47,1.46,1.48
2026-05-25 15:00,1.45,1.40,1.23,1.50
2026-05-25 16:00,1.31,1.36,1.32,1.45
2026-05-25 17:00,1.38,1.05,1.19,1.34
2026-05-25 18:00,1.18,1.28,1.27,1.30
2026-05-25 19:00,1.03,1.17,1.18,1.37
2026-05-25 20:00,1.23,1.19,1.21,1.26
2026-05-25 21:00,1.16,1.38,1.19,1.22
2026-05-25 22:00,1.11,1.23,1.23,1.28
2026-05-25 23:00,1.10,1.17,1.29,1.20
2026-05-26 00:00,1.05,1.28,1.15,1.23
2026-05-26 01:00,1.21,1.21,1.37,1.27
2026-05-26 02:00,1.07,1.13,1.16,1.30
2026-05-26 03:00,1.10,1.02,1.25,1.31
2026-05-26 04:00,1.31,1.23,1.24,1.23
2026-05-26 05:00,1.22,1.04,1.28,1.36
2026-05-26 06:00,1.22,1.27,1.29,1.21
2026-05-26 07:00,1.20,1.32,1.26,1.46
2026-05-26 08:00,1.23,1.32,1.36,1.42
2026-05-26 09:00,1.37,1.32,1.47,1.44
2026-05-26 10:00,1.41,1.16,1.67,1.62
2026-05-26 11:00,1.60,1.62,1.58,1.54
2026-05-26 12:00,1.34,1.57,1.57,1.67
2026-05-26 13:00,1.64,1.36,1.57,1.47
2026-05-26 14:00,1.17,1.46,1.40,1.37
2026-05-26 15:00,1.23,1.32,1.39,1.48
2026-05-26 16:00,1.31,1.28,1.38,1.33
2026-05-26 17:00,1.20,1.38,1.24,1.33
2026-05-26 18:00,1.15,1.25,1.19,1.23
2026-05-26 19:00,1.09,1.14,1.25,1.28
2026-05-26 20:00,1.34,1.11,1.24,1.24
2026-05-26 21:00,1.30,1.12,1.26,1.41
2026-05-26 22:00,1.16,1.08,1.44,1.38
2026-05-26 23:00,1.10,1.20,1.37,1.20
2026-05-27 00:00,1.10,1.12,1.38,1.27
2026-05-27 01:00,1.27,1.23,1.30,1.31
2026-05-27 02:00,1.26,1.08,1.32,1.28
2026-05-27 03:00,1.20,1.08,1.23,1.32
2026-05-27 04:00,1.23,1.37,1.26,1.33
2026-05-27 05:00,1.10,1.31,1.36,1.41
2026-05-27 06:00,1.10,1.33,1.17,1.42
2026-05-27 07:00,1.26,1.26,1.24,1.49
2026-05-27 08:00,1.17,1.44,1.66,1.64
2026-05-27 09:00,1.33,1.50,1.37,1.53
2026-05-27 10:00,1.52,1.36,1.46,1.64
2026-05-27 11:00,1.34,1.41,1.62,1.53
2026-05-27 12:00,1.50,1.66,1.30,1.65
2026-05-27 13:00,1.45,1.32,1.48,1.51
2026-05-27 14:00,1.46,1.52,1.58,1.41
2026-05-27 15:00,1.41,1.35,1.40,1.49
2026-05-27 16:00,1.27,1.37,1.29,1.41
2026-05-27 17:00,1.23,1.32,1.37,1.40
2026-05-27 18:00,1.22,1.30,1.30,1.17
2026-05-27 19:00,1.30,1.12,1.34,1.42
2026-05-27 20:00,1.13,1.09,1.14,1.28
2026-05-27 21:00,1.16,1.34,1.28,1.50
2026-05-27 22:00,1.14,1.32,1.17,1.35
2026-05-27 23:00,1.15,1.21,1.17,1.19
2026-05-28 00:00,1.13,1.27,1.28,1.40
2026-05-28 01:00,1.11,1.05,1.11,1.25
2026-05-28 02:00,1.32,1.10,1.21,1.27
2026-05-28 03:00,1.29,1.33,1.25,1.33
2026-05-28 04:00,1.23,1.19,1.24,1.36
2026-05-28 05:00,1.29,1.12,1.33,1.34
2026-05-28 06:00,1.09,1.19,1.31,1.41
2026-05-28 07:00,1.56,1.27,1.34,1.56
2026-05-28 08:00,1.19,1.30,1.38,1.31
2026-05-28 09:00,1.53,1.47,1.45,1.61
2026-05-28 10:00,1.63,1.50,1.53,1.58
2026-05-28 11:00,1.44,1.61,1.58,1.45
2026-05-28 12:00,1.47,1.46,1.56,1.67
2026-05-28 13:00,1.31,1.46,1.67,1.59
2026-05-28 14:00,1.41,1.47,1.54,1.65
2026-05-28 15:00,1.31,1.25,1.59,1.34
2026-05-28 16:00,1.29,1.22,1.38,1.49
2026-05-28 17:00,1.15,1.32,1.24,1.43
2026-05-28 18:00,1.07,1.19,1.10,1.30
2026-05-28 19:00,1.24,1.24,1.18,1.34
2026-05-28 20:00,1.10,1.13,1.42,1.50
2026-05-28 21:00,1.13,1.21,1.33,1.29
2026-05-28 22:00,1.06,1.16,1.15,1.17
2026-05-28 23:00,0.99,1.14,1.32,1.32
2026-05-29 00:00,0.95,1.29,1.47,1.23
2026-05-29 01:00,1.27,1.07,1.33,1.28
2026-05-29 02:00,1.30,1.16,1.21,1.31
2026-05-29 03:00,1.03,1.29,1.23,1.12
2026-05-29 04:00,1.11,1.22,1.30,1.39
2026-05-29 05:00,1.29,1.22,1.33,1.22
2026-05-29 06:00,1.10,1.32,1.34,1.26
2026-05-29 07:00,1.40,1.20,1.35,1.55
2026-05-29 08:00,1.31,1.27,1.34,1.40
2026-05-29 09:00,1.43,1.57,1.60,1.56
2026-05-29 10:00,1.18,1.55,1.40,1.55
2026-05-29 11:00,1.48,1.57,1.44,1.60
2026-05-29 12:00,1.44,1.45,1.60,1.65
2026-05-29 13:00,1.45,1.34,1.50,1.54
2026-05-29 14:00,1.31,1.37,1.57,1.49
2026-05-29 15:00,1.41,1.41,1.47,1.61
2026-05-29 16:00,1.31,1.15,1.43,1.54
2026-05-29 17:00,1.05,1.28,1.36,1.35
2026-05-29 18:00,1.14,1.16,1.07,1.19
2026-05-29 19:00,1.29,1.13,1.27,1.41
2026-05-29 20:00,1.23,1.11,1.39,1.41
2026-05-29 21:00,1.12,1.05,1.32,1.37
2026-05-29 22:00,1.30,1.09,1.33,1.33
2026-05-29 23:00,1.25,1.19,1.17,1.39
2026-05-30 00:00,1.12,1.27,1.22,1.39
2026-05-30 01:00,1.08,1.35,1.20,1.29
2026-05-30 02:00,1.15,1.33,1.23,1.25
2026-05-30 03:00,1.19,1.22,1.44,1.26
2026-05-30 04:00,1.10,1.27,1.26,1.28
2026-05-30 05:00,1.11,1.09,1.24,1.14
2026-05-30 06:00,1.22,1.13,1.28,1.04
2026-05-30 07:00,1.21,1.10,1.32,1.51
2026-05-30 08:00,1.26,1.46,1.44,1.44
2026-05-30 09:00,1.29,1.29,1.63,1.48
2026-05-30 10:00,1.49,1.54,1.47,1.62
2026-05-30 11:00,1.55,1.52,1.58,1.61
2026-05-30 12:00,1.47,1.62,1.49,1.79
2026-05-30 13:00,1.58,1.55,1.46,1.52
2026-05-30 14:00,1.47,1.37,1.42,1.51
2026-05-30 15:00,1.35,1.57,1.33,1.48
2026-05-30 16:00,1.27,1.42,1.25,1.44
2026-05-30 17:00,1.27,1.29,1.21,1.22
2026-05-30 18:00,1.11,1.13,1.25,1.29
2026-05-30 19:00,1.16,1.28,1.21,1.21
2026-05-30 20:00,1.21,1.17,1.27,1.18
2026-05-30 21:00,1.13,1.14,1.27,1.37
2026-05-30 22:00,0.96,1.15,1.05,1.30
2026-05-30 23:00,1.04,1.05,1.21,1.23
2026-05-31 00:00,1.09,0.98,1.26,1.27
2026-05-31 01:00,1.03,1.13,1.37,1.40
2026-05-31 02:00,1.36,1.20,1.33,1.33
2026-05-31 03:00,1.11,1.10,1.24,1.23
2026-05-31 04:00,1.21,1.42,1.33,1.36
2026-05-31 05:00,1.16,1.19,1.36,1.24
2026-05-31 06:00,0.97,1.26,1.40,1.27
2026-05-31 07:00,1.45,1.33,1.29,1.52
2026-05-31 08:00,1.30,1.28,1.38,1.46
2026-05-31 09:00,1.22,1.48,1.53,1.44
2026-05-31 10:00,1.44,1.38,1.39,1.50
2026-05-31 11:00,1.39,1.43,1.64,1.46
2026-05-31 12:00,1.57,1.49,1.69,1.63
2026-05-31 13:00,1.41,1.49,1.59,1.45
2026-05-31 14:00,1.31,1.35,1.55,1.73
2026-05-31 15:00,1.24,1.24,1.35,1.62
2026-05-31 16:00,1.34,1.14,1.50,1.55
2026-05-31 17:00,1.41,1.16,1.35,1.22
2026-05-31 18:00,1.08,1.21,1.29,1.16
2026-05-31 19:00,1.00,1.17,1.33,1.32
2026-05-31 20:00,1.07,0.94,1.22,1.31
2026-05-31 21:00,1.20,1.35,1.32,1.27
2026-05-31 22:00,1.27,1.23,1.29,1.17
2026-05-31 23:00,1.14,1.34,1.34,1.12
2026-06-01 00:00,1.24,1.07,0.95,1.32
2026-06-01 01:00,1.24,1.15,1.36,1.26
2026-06-01 02:00,1.28,1.18,1.24,1.29
2026-06-01 03:00,0.85,1.27,1.10,1.45
2026-06-01 04:00,1.14,1.22,1.12,1.31
2026-06-01 05:00,1.12,1.15,1.37,1.21
2026-06-01 06:00,1.03,1.32,1.20,1.34
2026-06-01 07:00,1.10,1.28,1.16,1.34
2026-06-01 08:00,1.13,1.24,1.68,1.42
2026-06-01 09:00,1.24,1.50,1.49,1.59
2026-06-01 10:00,1.30,1.40,1.42,1.53
2026-06-01 11:00,1.49,1.59,1.62,1.60
2026-06-01 12:00,1.26,1.50,1.62,1.60
2026-06-01 13:00,1.53,1.48,1.54,1.47
2026-06-01 14:00,1.37,1.49,1.50,1.58
2026-06-01 15:00,1.35,1.35,1.52,1.53
2026-06-01 16:00,1.28,1.12,1.40,1.52
2026-06-01 17:00,1.40,1.46,1.27,1.28
2026-06-01 18:00,1.20,1.21,1.29,1.33
2026-06-01 19:00,1.06,1.09,1.26,1.44
2026-06-01 20:00,1.23,1.20,1.40,1.13
2026-06-01 21:00,1.13,1.09,1.43,1.24
2026-06-01 22:00,1.19,1.30,1.38,1.23
2026-06-01 23:00,1.11,1.38,1.46,1.39
2026-06-02 00:00,1.27,1.25,1.19,1.43
2026-06-02 01:00,1.20,1.23,1.30,1.38
2026-06-02 02:00,1.28,1.17,1.23,1.23
2026-06-02 03:00,1.29,1.07,1.27,1.45
2026-06-02 04:00,1.28,1.24,1.15,1.26
2026-06-02 05:00,1.16,1.29,1.19,1.26
2026-06-02 06:00,1.27,1.12,1.17,1.35
2026-06-02 07:00,1.28,1.37,1.27,1.27
2026-06-02 08:00,1.31,1.24,1.44,1.64
2026-06-02 09:00,1.45,1.44,1.45,1.64
2026-06-02 10:00,1.26,1.46,1.32,1.45
2026-06-02 11:00,1.52,1.55,1.50,1.54
2026-06-02 12:00,1.41,1.44,1.45,1.58
2026-06-02 13:00,1.44,1.40,1.46,1.60
2026-06-02 14:00,1.33,1.38,1.50,1.65
2026-06-02 15:00,1.36,1.32,1.52,1.52
2026-06-02 16:00,1.29,1.51,1.67,1.40
2026-06-02 17:00,1.26,1.29,1.38,1.35
2026-06-02 18:00,1.21,1.10,1.11,1.36
2026-06-02 19:00,1.06,1.18,1.18,1.24
2026-06-02 20:00,1.27,1.31,1.23,1.31
2026-06-02 21:00,1.18,1.30,1.24,1.18
2026-06-02 22:00,1.15,1.14,1.38,1.27
2026-06-02 23:00,1.38,1.05,1.26,1.31
2026-06-03 00:00,1.23,1.19,1.14,1.18
2026-06-03 01:00,1.09,1.19,1.37,1.35
2026-06-03 02:00,1.04,1.30,1.21,1.39
2026-06-03 03:00,1.16,1.23,1.20,1.28
2026-06-03 04:00,1.04,1.19,1.12,1.30
2026-06-03 05:00,1.13,1.24,1.29,1.29
2026-06-03 06:00,1.13,1.28,1.24,1.27
2026-06-03 07:00,1.23,1.21,1.43,1.51
2026-06-03 08:00,1.28,1.41,1.33,1.54
2026-06-03 09:00,1.14,1.65,1.38,1.38
2026-06-03 10:00,1.56,1.47,1.57,1.57
